ecosys,mvg,cmz,areatot,areaeff,areatot_connadj,areaeff_connadj,areatot_compcorr,areaeff_compcorr,areatot_connadj_compcorr,areaeff_connadj_compcorr,areaeff_scaled,log_areatot,delta_persist_1ha,cons_sig
339,15,17,28986.660000000003,22143.248437500002,28986.660000000003,12988.52876953125,266693.8001169019,139212.49291519195,266693.8001169019,90096.42903026733,0.33782723479426474,12.493856463244112,2.1154574166848406e-06,0.5932203389830508
250,11,20,11837.34,2816.201513671875,11837.34,269.93403259277346,279593.21472274984,172293.58424216608,279593.21472274984,91907.24459858327,0.32871772188649256,12.541091021246,2.059654002795064e-06,0.5907990314769975
149,7,11,1028.7,253.74532928466797,1028.7,12.937475366592409,378738.32704373234,206626.89184934748,378738.32704373234,83474.59698914966,0.22040176826231525,12.844600815644265,2.0520479058205865e-06,0.5883777239709443
342,15,20,1637.0100000000002,403.6409609985352,1637.0100000000002,40.327141456604004,296319.4443031851,141239.0054916279,296319.4443031851,90828.20009892838,0.3065212285090401,12.599193355111469,2.0480127069788523e-06,0.585956416464891
305,14,6,17123.4,10968.435439453126,17123.4,3137.4529321289065,319578.497164256,168011.95748953085,319578.497164256,91129.24935854264,0.28515450872686315,12.674758210148546,2.0047050726113014e-06,0.5835351089588378
340,15,18,113.4,30.804243392944336,113.4,2.07757550239563,306693.88427671546,147211.41701934606,306693.88427671546,95325.15258519074,0.31081530305046234,12.633605409495038,1.958197038520737e-06,0.5811138014527845
25,2,2,996.3000000000001,629.7462268066407,996.3000000000001,250.72753051757815,550303.7419340749,304146.27738186036,550303.7419340749,78968.68025529478,0.143500169520481,13.218225662832246,1.948480975677569e-06,0.5786924939467313
227,10,20,570570.48,240797.154375,570570.48,55831.730625000004,659429.5330748778,281372.54205539206,659429.5330748778,76504.43067875385,0.11601608184276882,13.399130396416153,1.907132384459942e-06,0.576271186440678
650,31,6,192.78,130.9738087463379,192.78,44.2590731048584,301670.8740357917,195681.07862655586,301670.8740357917,101022.7600072162,0.3348774068100136,12.617091880996666,1.882524465313118e-06,0.5738498789346247
358,16,13,149.04000000000002,103.28842254638673,149.04000000000002,33.20411682128906,224467.74611311083,173345.27521747965,224467.74611311083,112675.3793889489,0.5019669032190086,12.321487305968157,1.8675760894426574e-06,0.5714285714285714
139,7,1,112783.59000000001,94063.43953125001,112783.59000000001,64735.383515625006,277544.46563660173,194525.46676223713,277544.46563660173,113291.57811140978,0.40819253178604625,12.533736435860419,1.7638319632640176e-06,0.5690072639225182
684,32,17,147956.22,56775.31734375,147956.22,29540.0671875,307619.2045905261,163577.35185964548,307619.2045905261,110527.04548230048,0.359298261724016,12.636617948314031,1.7511919543355958e-06,0.5665859564164649
378,17,10,8837.91,2468.2444189453126,8837.91,404.6678228759766,402869.8594199556,201986.2932912817,402869.8594199556,103699.18759387177,0.25740120579676995,12.90636885929685,1.7171796315995635e-06,0.5641646489104116
60,3,14,185798.61000000002,68677.248515625,185798.61000000002,8243.563798828125,787239.5364887946,352041.11604876415,787239.5364887946,84070.0557576507,0.10679094717805415,13.576287847657152,1.6999272887119332e-06,0.5617433414043583
187,9,3,20069.370000000003,7984.677832031251,20069.370000000003,1561.1528869628908,359739.4376301451,230511.54671256698,359739.4376301451,110227.06455256222,0.3064080637883488,12.793135264013227,1.687428332841634e-06,0.559322033898305
282,13,6,41.31,22.22406755447388,41.31,3.2334719967842105,257196.65366919816,198042.36973953235,257196.65366919816,124135.69816163546,0.4826489629266197,12.457596260643538,1.6786101698640365e-06,0.5569007263922519
375,17,7,329197.77,95838.11789062501,329197.77,11116.189248046876,605964.7396099422,259571.9142213636,605964.7396099422,95118.9573695218,0.15697110929383384,13.31457707789647,1.654345243684574e-06,0.5544794188861986
659,31,15,1622.43,300.73341247558596,1622.43,35.663109397888185,373267.9376009901,235563.91331552554,373267.9376009901,114664.29298692162,0.30719030871998865,12.830051772119408,1.6231635007191159e-06,0.5520581113801453
248,11,18,1748.7900000000002,1450.7643823242188,1748.7900000000002,867.7759790039063,353599.2350081391,217908.1399447054,353599.2350081391,117294.42380950454,0.3317157171078288,12.775919446304764,1.6175315724620276e-06,0.549636803874092
465,21,5,183102.12000000002,95428.194609375,183102.12000000002,39428.0757421875,436993.77439153945,252713.9480008438,436993.77439153945,109673.45882506095,0.25097258874629935,12.987674227732631,1.6134055853544993e-06,0.5472154963680388
360,16,15,20560.23,8386.263017578125,20560.23,2017.95046875,278011.9581037049,205359.68759858422,278011.9581037049,128314.82814710753,0.4615442768085649,12.535419406509194,1.6058879351854571e-06,0.5447941888619855
23,1,23,542305.53,316419.21,542305.53,80979.92718750001,662311.2100586407,382405.6191316818,662311.2100586407,98450.50662223963,0.14864689760199418,13.40349083028278,1.5767373722219702e-06,0.5423728813559322
652,31,8,54037.530000000006,26998.533984375,54037.530000000006,5756.352407226563,400813.87003179337,258862.22905090608,400813.87003179337,127056.23435408327,0.31699560283182043,12.901252434021771,1.4764068675399145e-06,0.5399515738498789
433,19,19,22.68,1.8379400610923768,22.68,0.03585565645247698,465763.414604941,260278.29964707576,465763.414604941,122571.00576611357,0.26316151488643197,13.051433090206745,1.460853026546971e-06,0.5375302663438256
208,10,1,180310.05000000002,155544.23671875,180310.05000000002,121888.05328125,298495.64002184913,212549.4165224399,298495.64002184913,147173.93261224305,0.4930522020404395,12.606510605416158,1.423414000001344e-06,0.5351089588377724
147,7,9,2.43,1.6217612457275392,2.43,0.17093828827142715,620265.3694254219,317595.2680716709,620265.3694254219,115625.28519046924,0.18641260803835918,13.33790268065119,1.4207072732697057e-06,0.5326876513317191
3,1,3,637246.4400000001,212007.09656250002,637246.4400000001,40458.164765625006,948776.1574667019,386341.2580725178,948776.1574667019,101875.03111543327,0.10737520153061884,13.762928177764305,1.4047422786100938e-06,0.5302663438256658
252,11,22,2044.44,116.16082992553712,2044.44,5.042113194465638,390739.8768870154,252994.99065437075,390739.8768870154,142385.35323454885,0.3643993399622234,12.875797341069095,1.364168268458421e-06,0.5278450363196125
44,2,21,963200.9700000001,406580.00625000003,963200.9700000001,61115.24671875,1198709.9875916166,542737.9449002278,1198709.9875916166,98202.39119688416,0.08192339449359816,13.996756526179848,1.3619722913915666e-06,0.5254237288135594
344,15,22,126936.72,45886.0032421875,126936.72,18203.80078125,497157.6053919842,221804.8517067901,497157.6053919842,133957.34480915184,0.2694464358108996,13.116662368273674,1.344591535668016e-06,0.5230024213075061
353,16,8,3026.9700000000003,1895.36677734375,3026.9700000000003,633.4759149169922,310426.218247931,240593.50959946026,310426.218247931,157764.11452348257,0.5082177511097972,12.645701529729081,1.3379602459284712e-06,0.5205811138014528
386,17,18,128405.25000000001,66314.896171875,128405.25000000001,18350.9518359375,607640.7716509551,270691.6254602697,607640.7716509551,128988.03789250102,0.21227679890873938,13.31733915023547,1.3155729707836628e-06,0.5181598062953995
153,7,15,45527.670000000006,27563.920312500002,45527.670000000006,5280.520122070313,723003.9900576109,390352.3511486759,723003.9900576109,127983.09860967983,0.17701575699393,13.491170019877556,1.2670364158973157e-06,0.5157384987893463
286,13,10,118.26,42.052961425781255,118.26,1.8799602556228638,305942.8209406221,247907.38028022184,305942.8209406221,174937.88364496618,0.5717992764370777,12.631153503802905,1.2426994606684616e-06,0.513317191283293
647,31,3,62229.060000000005,23401.914082031253,62229.060000000005,4399.56087890625,468393.98606275924,296673.40986327926,468393.98606275924,151809.63050032736,0.3241067029412856,13.057065071303802,1.2425435401697271e-06,0.5108958837772397
31,2,8,55028.97,30045.4407421875,55028.97,7412.530693359376,738911.401845716,447975.47031161195,738911.401845716,133475.53494890485,0.1806380773330852,13.512933303495032,1.2210668582923745e-06,0.5084745762711864
384,17,16,508743.99000000005,194065.115625,508743.99000000005,21890.34650390625,835423.0145049605,386381.59134462377,835423.0145049605,130456.64002754507,0.15615638755756406,13.635693479749966,1.204654507036551e-06,0.5060532687651331
126,6,11,1108.0800000000002,270.65390625000003,1108.0800000000002,39.438651695251465,618898.2950132699,317697.2918331592,618898.2950132699,146149.97104627223,0.23614537675069636,13.335696232857396,1.1924358448434091e-06,0.5036319612590799
405,18,14,263673.63,232442.91562500002,263673.63,165844.614375,330878.6777194352,272958.8365298943,330878.6777194352,180865.598198893,0.546622101628005,12.709507054600037,1.1885157356061882e-06,0.5012106537530266
26,2,3,71227.35,51559.784296875005,71227.35,23745.417363281253,752877.7131019002,458914.2849862181,752877.7131019002,141724.73871975252,0.1882440351911047,13.531658093994718,1.1619127047168831e-06,0.49878934624697335
671,32,4,43678.44,35146.551796875,43678.44,27961.472109375,350334.6323340799,244392.43367629225,350334.6323340799,187868.81075743143,0.5362553211076184,12.766644069083476,1.1387472973467538e-06,0.4963680387409201
472,21,12,1459052.1900000002,558751.415625,1459052.1900000002,108139.36640625,1494726.5950066412,579658.815674906,1494726.5950066412,117055.43862240833,0.07831227397267809,14.217453868488192,1.1298075678345398e-06,0.4939467312348668
143,7,5,20723.04,13673.679609375002,20723.04,4962.59947265625,666781.9651686387,367861.998121159,666781.9651686387,153456.41251135242,0.23014481573829174,13.41021838265533,1.128376948433818e-06,0.4915254237288136
128,6,13,9419.49,5246.683637695312,9419.49,1758.4827099609377,814836.0000625892,382466.1041791207,814836.0000625892,149090.45131283914,0.1829698875618986,13.61074214505708,1.096690274815515e-06,0.4891041162227603
491,22,8,33760.8,9734.720009765626,33760.8,767.55884765625,561845.6608950382,330274.4153424189,561845.6608950382,172282.72210757944,0.306637096445895,13.238982466417623,1.0798253327060081e-06,0.48668280871670705
144,7,6,373844.16000000003,213030.10125,373844.16000000003,55601.924765625,894328.1626856735,488144.4278404581,894328.1626856735,147709.1130885067,0.16516209513623642,13.703828059156416,1.0789696073265631e-06,0.48426150121065376
657,31,13,30540.24,19037.9520703125,30540.24,5923.347670898438,603251.5535658144,385593.9039274799,603251.5535658144,169587.4171591093,0.28112222199293085,13.310089558810633,1.0734188478078721e-06,0.48184019370460046
125,6,10,19.44,12.282189216613771,19.44,1.1255908048152925,616406.2847376459,333193.5401623805,616406.2847376459,168390.1658539279,0.27318048180770566,13.3316615782516,1.0733336213153422e-06,0.4794188861985472
38,2,15,356094.63,199433.40328125,356094.63,48416.870390625,972800.0232249417,555021.0968442571,972800.0232249417,148241.52401790448,0.1523864314131769,13.787933814068362,1.0536724227572236e-06,0.47699757869249393
115,5,23,227994.75000000003,114066.27562500001,227994.75000000003,25196.388398437502,1463287.2565272392,553428.5914835294,1463287.2565272392,130160.43362943744,0.08895070537164518,14.196196008320694,1.048931480784887e-06,0.4745762711864407
175,8,14,828431.55,276608.64656250004,828431.55,105156.70593750001,1056485.208984833,356058.47187296394,1056485.208984833,149435.01653322694,0.1414454412256445,13.870458115925892,1.0259679203983296e-06,0.4721549636803874
55,3,9,193.59,112.51320968627931,193.59,33.4478670501709,856500.9506277326,467003.4892556807,856500.9506277326,160565.57093899176,0.18746689168448988,13.660610706643807,1.024513560654583e-06,0.46973365617433416
429,19,15,1489496.85,292849.42500000005,1489496.85,21231.18685546875,2137184.058949282,571538.3805198483,2137184.058949282,120920.04763801688,0.05657914540943451,14.574999660189574,1.0083340852284906e-06,0.46731234866828086
192,9,8,392786.82,160417.8928125,392786.82,27878.175000000003,808317.8415072227,443644.2740466719,808317.8415072227,171781.1389104043,0.2125168220833702,13.602710628356254,9.881250541132758e-07,0.4648910411622276
392,18,1,329929.2,278954.330625,329929.2,221562.16031250003,355756.7119477809,291313.67657399806,355756.7119477809,227458.64121195293,0.639365705756073,12.782002382809342,9.828204550199615e-07,0.46246973365617433
363,16,18,11712.6,6335.7088623046875,11712.6,1215.891474609375,422989.756716088,309068.28013844363,422989.756716088,219988.60198167578,0.5200802111369633,12.955103241933998,9.650652345039035e-07,0.4600484261501211
655,31,11,187.92000000000002,63.068046569824226,187.92000000000002,3.034907569885254,507091.62113847194,350913.01047746954,507091.62113847194,212408.81227842238,0.418876596307277,13.136446978551497,9.46865374773509e-07,0.4576271186440678
234,11,4,324.81,169.78646118164065,324.81,84.65733489990235,539135.1729046558,352218.71081226005,539135.1729046558,208588.35538963942,0.38689435576210784,13.197721603059682,9.452512632623922e-07,0.4552058111380145
8,1,8,506989.53,285442.68375,506989.53,89765.71875,953988.7802882093,518440.9029753805,953988.7802882093,174717.177193778,0.18314384907230696,13.768407189657083,9.360554075188432e-07,0.45278450363196127
654,31,10,1252.26,436.57912353515627,1252.26,33.465893554687504,523420.01625458314,361272.587110185,523420.01625458314,216671.0527911716,0.41395255447354967,13.168139511095482,9.254991094609366e-07,0.45036319612590797
236,11,6,93701.61,65742.011015625,93701.61,21476.447578125,1027354.6582701544,498145.8640247779,1027354.6582701544,181994.82154042184,0.1771489719498252,13.842497763542074,8.911785854825993e-07,0.44794188861985473
145,7,7,643039.56,243655.36593750003,643039.56,51376.6040625,1204722.9451258993,560119.6570910995,1204722.9451258993,173937.86781343792,0.1443799742647556,14.001760177413649,8.859754141443688e-07,0.44552058111380144
240,11,10,20672.82,6687.05466796875,20672.82,645.8304913330079,810623.7875753305,426154.2925750913,810623.7875753305,198659.76733075973,0.2450702414309529,13.605559338385211,8.854252668832885e-07,0.4430992736077482
689,32,22,96329.25,7341.162890625001,96329.25,405.8029055786133,450193.6871165178,301006.70237885084,450193.6871165178,244917.365338928,0.5440266541888208,13.017433184958671,8.766471177867885e-07,0.4406779661016949
241,11,11,67883.67,13540.890234375001,67883.67,1505.4700341796877,1032292.6126398831,459395.26802957983,1032292.6126398831,186694.55817220345,0.180854300308097,13.847292724213684,8.732521972198981e-07,0.43825665859564167
69,3,23,199522.44,78663.28921875001,199522.44,12335.005898437501,1528370.4591917526,702256.3619787107,1528370.4591917526,163990.07807412077,0.10729733559548355,14.239712666438072,8.725065127057618e-07,0.4358353510895884
424,19,10,199.26000000000002,76.30606384277344,199.26000000000002,6.256445775032044,1060832.6409420455,468108.31583611714,1060832.6409420455,190880.07462407378,0.1799342019251666,13.874564668059167,8.530156317965165e-07,0.43341404358353514
245,11,15,767106.4500000001,126563.31000000001,767106.4500000001,6824.554541015626,1568563.0312836994,528840.1437218458,1568563.0312836994,167620.4060067671,0.10686239740687238,14.265670491513893,8.527434202099116e-07,0.43099273607748184
427,19,13,29137.320000000003,5436.296411132813,29137.320000000003,706.7785418701172,1185913.4365852834,586692.0988931636,1185913.4365852834,188907.54039588515,0.15929285778212035,13.986023868173953,8.360628552805949e-07,0.42857142857142855
62,3,16,421970.31000000006,136187.81859375,421970.31000000006,13231.31677734375,1665444.002129023,735298.2926766684,1665444.002129023,170872.96839362336,0.1025990475664073,14.325602313792464,8.28040394917906e-07,0.4261501210653753
63,3,17,817.2900000000001,477.86717285156254,817.2900000000001,147.33658493041995,1120424.0188103647,572807.4564661446,1120424.0188103647,202371.5804002387,0.18062053026595346,13.929217759848378,8.053440582189708e-07,0.423728813559322
686,32,19,109635.93000000001,52635.239648437506,109635.93000000001,18320.74927734375,504697.35753867665,353572.095669176,504697.35753867665,266942.4714632569,0.5289159284785838,13.131714236607646,7.986718602026599e-07,0.4213075060532688
681,32,14,848745.54,386334.05625,848745.54,178441.68375000003,976425.5915588825,448352.24634566414,976425.5915588825,222221.37466768458,0.2275865939901307,13.791653827275121,7.77034166010715e-07,0.4188861985472155
6,1,6,1142441.01,586209.555,1142441.01,165722.810625,1363122.0275709992,698906.1461929396,1363122.0275709992,203006.16616315412,0.14892736090905875,14.125288235336662,7.650214289833812e-07,0.41646489104116224
651,31,7,16015.320000000002,4643.101538085938,16015.320000000002,260.60795837402344,749262.1743772919,486392.5225806639,749262.1743772919,248035.6574343165,0.33103987618280306,13.526844233798707,7.645313711002188e-07,0.41404358353510895
500,22,17,860.22,101.16909393310547,860.22,11.514303846359253,543994.6321565497,407648.3641257545,543994.6321565497,281647.13503053406,0.5177388128151276,13.206694658430113,7.529424338459378e-07,0.4116222760290557
385,17,17,192217.86000000002,88835.59828125,192217.86000000002,41151.695625,931108.3109120274,433330.37677601853,931108.3109120274,237446.0517773952,0.25501442635048016,13.744130887743806,7.481963023581173e-07,0.4092009685230024
425,19,11,321610.5,29315.959804687503,321610.5,854.4883996582032,1591668.5327958514,589683.6222464405,1591668.5327958514,203418.3322803756,0.1278019437395425,14.280293415665355,7.348242555549334e-07,0.4067796610169492
197,9,13,135729.27000000002,57278.029921875,135729.27000000002,14859.840761718751,848404.1744653061,540274.4697971786,848404.1744653061,258590.50815503634,0.30479636467843774,13.651112422058139,7.18338667882179e-07,0.4043583535108959
249,11,19,224037.09000000003,76539.72234375,224037.09000000003,11351.366103515626,811573.911266968,494274.03929813404,811573.911266968,272498.7442546072,0.3357657761930798,13.606730741600689,6.983674875060686e-07,0.4019370460048426
66,3,20,117881.73000000001,21644.2726171875,117881.73000000001,1448.6700695800782,1324349.261342831,654806.479241441,1324349.261342831,231628.75501028562,0.17490005225315292,14.09643177324696,6.979821520758378e-07,0.39951573849878935
81,4,12,736773.5700000001,538392.4706250001,736773.5700000001,283766.59125,739719.0591433396,540026.3244471813,739719.0591433396,284243.25606286473,0.3842583918170821,13.514025743288821,6.924766063898247e-07,0.39709443099273606
663,31,19,13723.830000000002,3010.5188525390627,13723.830000000002,112.89772979736328,505676.8575895305,408194.3310417557,505676.8575895305,323044.7511269186,0.6388363364438192,13.133653122899556,6.918695515389928e-07,0.3946731234866828
355,16,10,835.9200000000001,221.69794921875,835.9200000000001,24.010783367156986,565907.5001265917,445338.3902654425,565907.5001265917,313915.9484476989,0.5547124722281944,13.24618591649144,6.872948535852075e-07,0.3922518159806295
356,16,11,29.160000000000004,11.659981269836427,29.160000000000004,0.8152252221107483,578835.5830216437,453928.51728588203,578835.5830216437,311839.911893715,0.538736596437014,13.268773749081408,6.868341916321796e-07,0.3898305084745763
121,6,6,41977.44,11428.0210546875,41977.44,910.2788305664063,2022718.651639056,751620.507665739,2022718.651639056,206520.98380257364,0.10210069681971089,14.51995303165804,6.842774233906113e-07,0.387409200968523
53,3,7,416580.57,149613.21421875,416580.57,17615.06525390625,1773647.7293242207,833379.5377421017,1773647.7293242207,217499.1581334654,0.12262816033730382,14.388548847907835,6.801884183671447e-07,0.38498789346246975
284,13,8,7307.01,2864.8995996093754,7307.01,237.980387878418,710711.5910017038,521630.924793903,710711.5910017038,297090.0953291217,0.418017799471079,13.474021987956938,6.76628023832393e-07,0.38256658595641646
216,10,9,201653.55000000002,144082.2684375,201653.55000000002,68203.968046875,730506.0118835241,542290.8352734881,730506.0118835241,303502.2246891279,0.41546848314989626,13.501492739959046,6.613206962047258e-07,0.3801452784503632
65,3,19,2725.65,447.7110864257813,2725.65,21.44890468597412,1387083.5059256193,710878.2558795373,1387083.5059256193,252144.38952130947,0.18178025219400915,14.142713903631456,6.47406013465357e-07,0.37772397094430993
12,1,12,865907.01,568191.4087500001,865907.01,243651.79687500003,1004871.372120444,651165.4746645655,1004871.372120444,281834.7566567762,0.28046849027259924,13.8203701033443,6.455292110851829e-07,0.37530266343825663
193,9,9,80455.68000000001,52861.846640625,80455.68000000001,27747.6890625,871237.8262846653,597405.6323512202,871237.8262846653,307016.977957718,0.3523916991379623,13.677670268258725,6.27384092899419e-07,0.3728813559322034
388,17,20,176704.74000000002,58230.703828125006,176704.74000000002,15368.175878906251,1202828.6557200158,517032.3649671767,1202828.6557200158,277641.03043657483,0.2308234253617597,14.000186553989654,6.241309867816014e-07,0.3704600484261501
495,22,12,1174179.24,448874.86500000005,1174179.24,79239.43968750001,1566508.4170226904,729718.0690763075,1566508.4170226904,260486.1998875735,0.16628458363642512,14.264359762499234,6.128690079876264e-07,0.36803874092009686
348,16,3,3338.01,999.1731665039063,3338.01,151.12001266479493,698708.9264894929,535437.5538825188,698708.9264894929,341699.7361595559,0.489044469313352,13.456989520313366,6.118317025238795e-07,0.36561743341404357
380,17,12,701117.37,473651.600625,701117.37,234764.35031250003,897294.058816564,606311.769967812,897294.058816564,324892.87303742155,0.36208071350201615,13.707138912085766,5.968987518700786e-07,0.36319612590799033
141,7,3,1164170.8800000001,634955.608125,1164170.8800000001,205650.15328125,1602005.4721806422,858650.1879793864,1602005.4721806422,280703.3465958248,0.17521996739108062,14.286766822447705,5.762192155644996e-07,0.36077481840193704
382,17,14,523507.86000000004,288843.7725,523507.86000000004,99871.51921875,1119398.8327179188,640863.0253063436,1119398.8327179188,320941.8077849345,0.2867090784842812,13.928302342664079,5.699983098850225e-07,0.3583535108958838
373,17,5,243922.59000000003,182883.33140625,243922.59000000003,94406.746640625,893674.8523709736,603834.0719910414,893674.8523709736,356030.77544167306,0.39838960948392116,13.703097288192081,5.578648674120501e-07,0.3559322033898305
57,3,11,121043.16,20377.244355468752,121043.16,2726.2244750976565,2285696.4954469646,1048431.9827804427,2285696.4954469646,266037.13754343503,0.1163921535835456,14.6421813478765,5.488808212383844e-07,0.35351089588377727
440,20,3,3423.8700000000003,299.30283599853516,3423.8700000000003,21.572293853759767,567695.5175691806,505109.3320115281,567695.5175691806,426371.3064768884,0.751056320301014,13.249340493353788,5.458455608620127e-07,0.35108958837772397
341,15,19,912522.51,160903.01953125,912522.51,26471.122734375003,1376143.7137542148,536637.454444029,1376143.7137542148,318362.0103174719,0.23134357780769746,14.134795735156953,5.446062493197346e-07,0.3486682808716707
154,7,16,983770.1100000001,433594.468125,983770.1100000001,123569.76515625001,1572836.894841715,810307.8772685364,1572836.894841715,308603.6734381259,0.196208312794686,14.268391486163049,5.391600941262453e-07,0.34624697336561744
59,3,13,313963.29000000004,204758.5584375,313963.29000000004,102586.41140625,1597324.2671367088,922731.8610416617,1597324.2671367088,353205.25549833383,0.22112307611244997,14.283840454260593,4.853677398886092e-07,0.34382566585956414
306,14,7,6909.3,1546.0425109863281,6909.3,124.9787013244629,1282362.4662787835,661106.5622687697,1282362.4662787835,383349.2490578762,0.2989398544783489,14.064214611507595,4.822152287475845e-07,0.3414043583535109
56,3,10,165845.07,32413.266914062504,165845.07,1761.035515136719,2541589.38762139,1181116.5266478865,2541589.38762139,309443.69777358876,0.1217520419626828,14.74830018645713,4.772290844723415e-07,0.3389830508474576
292,13,16,323.19,79.24725769042969,323.19,3.3945585823059083,940338.6210562645,717817.4801951788,940338.6210562645,438278.20480710856,0.4660855089784561,13.753995324543316,4.7130946667639506e-07,0.3365617433414044
13,1,13,989087.76,684991.940625,989087.76,373829.80781250005,1194224.6926800855,798386.1674502136,1194224.6926800855,412716.2688804923,0.3455934812018266,13.993007740054333,4.644397801900624e-07,0.3341404358353511
422,19,8,68473.35,17273.04908203125,68473.35,1013.9765295410157,2170450.441701694,1065470.4560107351,2170450.441701694,339633.6117012146,0.15648070334880917,14.590445280796612,4.6296063282991184e-07,0.33171912832929784
308,14,9,263352.87,204470.13515625,263352.87,114623.6821875,968906.7145479799,654575.2180876307,968906.7145479799,445715.7568744345,0.46001926726493214,13.78392361642234,4.6192946057121986e-07,0.32929782082324455
660,31,16,213789.78000000003,116651.44125,213789.78000000003,19182.318750000002,1278486.65342319,827656.1957647571,1278486.65342319,410977.6997561666,0.32145638646735997,14.061187634412263,4.5803838000235686e-07,0.3268765133171913
302,14,3,190743.66,132890.84015625002,190743.66,55133.52328125,1404564.6704341155,754162.2425985273,1404564.6704341155,422516.43249234377,0.30081664546051456,14.1552379696313,4.381991038915345e-07,0.324455205811138
503,22,20,2604.15,517.866410522461,2604.15,31.508173141479496,925488.706608173,697542.7220301871,925488.706608173,487120.36393658054,0.52633852845361,13.738077208444926,4.371391256752233e-07,0.3220338983050847
447,20,10,8.100000000000001,0.3558297657966614,8.100000000000001,0.013428990226238967,702466.6727312296,631075.5679366367,702466.6727312296,538046.9283291446,0.7659394377204946,13.462353238112694,4.3467849775158385e-07,0.3196125907990315
123,6,8,96308.19,31281.459609375,96308.19,5153.4640283203125,2903069.248964701,1132127.790907347,2903069.248964701,339883.48890916526,0.11707729294792926,14.881279096998766,4.302566880554082e-07,0.3171912832929782
450,20,13,5.67,0.9973895931243897,5.67,0.17597722291946413,743185.0757463115,653674.1320615062,743185.0757463115,536169.8777755254,0.7214486610042593,13.518700385206822,4.2972305180910553e-07,0.31476997578692495
430,19,16,444549.87000000005,99596.72671875001,444549.87000000005,7457.634404296876,2443072.0707157394,1069400.880104491,2443072.0707157394,363937.54539764044,0.1489671752872271,14.70876685071171,4.2676161027266346e-07,0.31234866828087166
244,11,14,364842.63,64586.4384375,364842.63,18770.6204296875,1792602.0801445916,884656.0746476991,1792602.0801445916,410596.1484696632,0.2290503581455983,14.39917879831117,4.2121854604282305e-07,0.3099273607748184
311,14,12,363995.37,337073.1215625,363995.37,297479.25843750004,850783.6726439936,668092.6936908265,850783.6726439936,542443.9518377186,0.6375815254563562,13.653913171531686,4.118307475042826e-07,0.3075060532687651
113,5,21,1081995.57,469214.01562500006,1081995.57,81359.15906250001,3986967.1943921098,1451747.511761361,3986967.1943921098,326694.29852804984,0.08194055345816827,15.198541398186203,4.094234166140964e-07,0.3050847457627119
152,7,14,862839.54,673059.27375,862839.54,411402.9234375,1404472.4201560242,923691.3393255061,1404472.4201560242,485790.7850118224,0.34588844753381165,14.155172288563268,3.9466118473274747e-07,0.3026634382566586
279,13,3,14873.220000000001,4119.754526367188,14873.220000000001,296.76515899658204,1209579.8076987427,893984.0368776625,1209579.8076987427,517480.71998650156,0.4278185835220102,14.005783590897321,3.9071531221512856e-07,0.30024213075060535
67,3,21,1414560.51,560582.8762500001,1414560.51,101241.210234375,3614026.3413484753,1619731.5310013967,3614026.3413484753,368067.3375024823,0.10184412141421968,15.100333038804061,3.837039571630285e-07,0.29782082324455206
94,5,2,406714.77,243856.37250000003,406714.77,74770.4671875,4061837.97213148,1477190.2087602213,4061837.97213148,363170.17134566605,0.089410304851498,15.217146131634495,3.7642311412344753e-07,0.29539951573849876
493,22,10,1426.41,340.7198950195313,1426.41,15.185720214843752,1252989.5704236312,886216.1763755484,1252989.5704236312,563265.9027699403,0.44953758280645717,14.04104291015931,3.634274768904433e-07,0.2929782082324455
372,17,4,37827.810000000005,25968.639550781252,37827.810000000005,15047.684824218752,1697551.634437068,842720.2557544869,1697551.634437068,514498.5809688224,0.3030827284022129,14.344697555882899,3.605336520440261e-07,0.29055690072639223
317,14,18,3444.9300000000003,754.1551867675781,3444.9300000000003,106.53489898681642,1876287.357106958,879983.2884035282,1876287.357106958,522792.86815512046,0.2786315572478265,14.444805572248297,3.474302415762409e-07,0.288135593220339
131,6,16,1170917.37,456078.49875,1170917.37,85289.82328125,2902950.1073594377,1326979.9101560393,2902950.1073594377,455324.85266730335,0.15684901077458507,14.881238056279482,3.4553237182599617e-07,0.2857142857142857
362,16,17,5342.76,3135.735241699219,5342.76,890.6910095214845,1120393.5053065105,852146.6907160451,1120393.5053065105,627724.9583363433,0.5602718646290386,13.929190525588089,3.4456412356664856e-07,0.28329297820823246
29,2,6,2445199.6500000004,1511962.6050000002,2445199.6500000004,455527.90125000005,2602281.5814357297,1595850.9621420875,2602281.5814357297,477278.9296217932,0.1834078729322094,14.771899149507638,3.427850706616553e-07,0.28087167070217917
377,17,9,824324.8500000001,583751.10375,824324.8500000001,260111.55375000002,1456498.0513989807,1062700.611972401,1456498.0513989807,609770.9053875761,0.4186554899966293,14.191545517515287,3.2978981612252767e-07,0.2784503631961259
653,31,9,448612.83,263465.611875,448612.83,74878.52625000001,1416799.8222448821,1019817.2967698072,1416799.8222448821,621087.9093478996,0.4383737911286593,14.16391123998836,3.2752753509335264e-07,0.27602905569007263
112,5,20,479018.61000000004,67538.7871875,479018.61000000004,6021.719956054688,2934163.281082684,1070779.0943928126,2934163.281082684,496827.9638408901,0.16932526115505211,14.89193288749401,3.227855520648859e-07,0.2736077481840194
